,Region,Residence Type,Family Composition,Population Base,Sex,Age,Marital Status,Student,Country of Birth,Health,Ethnic Group,Religion,Economic Activity,Occupation,Industry,Hours worked per week,Approximated Social Grade
383,2,0,1,0,1,3,1,1,1,1,3,2,2,0,0,3,4
384,3,0,5,0,0,7,1,1,1,2,1,1,0,7,2,3,3
385,2,0,2,0,1,1,3,0,1,2,3,2,1,2,0,0,2
386,0,0,5,0,0,2,1,0,1,1,1,9,5,2,12,3,0
387,4,0,2,0,0,3,0,0,1,1,3,6,5,0,4,0,3
388,0,0,2,0,0,5,0,0,1,3,3,9,1,5,0,4,2
389,2,0,2,0,1,2,0,1,1,1,1,4,1,5,10,2,4
390,5,0,2,0,1,0,0,1,1,3,1,2,1,0,2,3,4
391,2,0,1,0,0,0,0,1,1,2,1,2,1,1,8,0,3
392,1,0,3,0,0,4,0,0,2,1,1,9,5,7,10,3,3
393,3,0,5,0,1,1,0,0,1,1,1,2,1,5,11,0,1
394,3,0,4,0,0,6,3,1,1,2,1,1,0,3,5,0,0
395,0,0,1,0,1,4,3,0,1,2,1,2,1,2,2,4,0
396,1,0,0,0,0,4,1,0,1,1,1,2,0,0,7,3,3
397,1,0,2,0,0,0,3,0,1,1,1,1,2,5,2,3,0
398,3,0,3,0,1,1,1,1,1,2,1,2,7,2,2,3,3
399,4,0,2,0,0,5,3,1,1,1,1,2,1,4,5,0,4
400,4,0,2,0,0,0,0,1,1,1,3,2,5,7,0,0,4
401,5,0,5,0,0,2,1,1,1,1,1,1,0,0,3,2,4
402,1,0,1,0,0,4,1,1,2,4,1,2,1,1,12,0,1
403,1,0,2,0,1,1,0,0,1,3,1,1,1,0,2,3,4
404,0,0,2,0,0,7,0,0,1,1,3,1,4,6,2,3,4
405,3,0,2,0,0,6,4,1,1,1,1,2,0,4,6,3,1
406,0,0,2,0,0,3,0,1,1,1,1,9,5,2,0,0,3
407,4,0,2,0,0,3,1,1,1,2,1,1,1,5,2,3,4
408,0,0,2,0,0,5,1,1,1,1,1,1,8,2,0,3,3
409,1,0,2,0,0,4,1,1,1,1,1,1,8,1,0,0,3
410,5,0,2,0,1,7,0,0,1,4,1,9,1,5,0,0,3
411,5,0,2,0,0,4,0,1,1,4,1,2,5,0,11,0,1
412,5,0,5,0,1,2,0,1,1,2,1,8,0,9,11,0,3
413,5,0,1,0,0,2,4,0,1,2,1,1,8,1,2,3,3
414,3,0,2,0,0,2,1,1,1,2,1,2,1,5,4,2,3
415,3,0,1,0,0,1,0,1,1,3,1,2,0,4,0,0,1
416,2,0,1,0,0,5,1,0,1,1,2,1,1,4,11,0,4
417,4,0,2,0,0,4,0,1,1,1,1,1,4,2,4,2,4
418,0,0,1,0,1,6,1,1,1,2,1,2,0,9,9,3,4
419,1,0,2,0,0,1,0,1,1,4,1,9,1,5,12,4,4
420,1,0,2,0,1,4,1,0,1,1,1,2,5,3,0,3,3
421,2,0,5,0,1,4,0,1,1,2,1,6,5,4,5,2,3
422,0,0,2,0,1,5,0,1,1,4,1,6,0,5,0,3,0
423,1,0,1,0,1,4,4,1,1,1,1,2,0,0,0,0,4
424,2,0,1,0,1,5,1,1,2,2,1,2,5,4,2,3,0
425,2,0,3,0,1,0,1,1,1,1,1,2,2,0,10,4,4
426,2,0,3,0,1,3,0,0,1,1,1,2,7,5,3,3,2
427,5,0,2,0,1,2,0,1,1,2,1,2,5,0,5,0,2
428,5,0,3,0,0,0,0,1,1,2,1,2,0,4,0,2,1
429,2,0,5,0,0,3,0,1,1,3,1,2,1,5,0,3,4
430,3,0,2,0,1,3,1,1,1,3,1,6,1,7,0,3,2
431,5,0,3,0,0,5,0,1,2,2,1,2,3,0,11,3,1
432,2,0,1,0,0,3,1,1,1,1,1,2,1,9,5,0,0
433,4,0,1,0,0,2,3,0,1,2,4,2,1,0,6,3,4
434,2,0,2,0,1,6,2,0,1,4,1,2,1,2,4,0,1
435,4,0,2,0,0,4,2,1,1,2,4,1,1,0,0,3,3
436,0,0,1,0,0,0,0,0,1,2,1,1,6,3,10,1,2
437,2,0,2,0,1,0,3,1,1,1,1,2,5,9,11,0,0
438,5,0,5,0,1,5,1,1,1,2,1,1,5,5,6,0,2
439,3,0,1,0,0,2,1,1,1,2,1,2,7,4,8,2,4
440,4,0,2,0,0,5,0,1,1,4,1,2,9,0,6,0,4
441,3,0,1,0,0,4,0,1,1,1,1,2,1,5,0,3,2
442,2,0,6,0,0,3,1,1,1,4,1,2,1,0,10,3,2
443,2,0,2,0,0,2,1,1,1,1,1,2,1,2,4,0,2
444,4,0,2,0,0,6,0,1,1,2,3,2,1,0,10,3,4
445,1,0,5,0,0,5,0,1,1,2,1,2,5,2,0,0,4
446,2,0,2,0,0,4,0,1,1,2,1,9,0,8,11,3,4
447,4,0,1,0,1,7,1,1,2,2,1,2,5,3,9,0,1
448,3,0,5,0,1,5,3,1,2,2,1,2,7,2,0,0,4
449,0,0,1,0,0,3,0,0,1,4,1,9,1,8,11,0,2
450,2,0,5,0,0,4,1,0,1,2,1,9,1,0,0,0,4
451,5,0,2,0,1,6,1,1,1,1,1,1,1,9,7,0,1
452,3,0,2,0,0,5,3,1,1,2,1,1,0,0,9,1,0
453,0,0,2,0,0,4,1,1,1,1,1,2,5,9,4,0,2
454,2,0,2,0,0,1,3,1,1,1,1,2,5,6,0,0,2
455,4,0,5,0,0,5,1,1,1,1,1,2,5,2,2,3,4
456,2,0,2,0,1,4,0,1,1,1,1,2,7,0,12,0,4
457,2,0,2,0,0,0,0,1,1,1,1,2,1,8,0,0,3
458,4,0,2,0,1,1,3,0,1,3,3,2,1,7,3,0,0
459,3,0,2,0,1,5,0,1,1,2,1,2,4,0,2,0,0
460,3,0,2,0,1,4,1,1,1,1,3,2,0,2,10,2,2
461,0,0,2,0,1,2,0,0,2,2,1,2,2,5,7,3,4
462,0,0,2,0,0,3,0,1,1,1,1,1,8,4,0,0,2
463,0,0,2,0,1,2,0,1,1,1,1,2,1,0,2,0,3
464,1,0,2,0,1,0,0,1,2,3,1,2,1,5,3,1,2
465,4,0,1,0,1,3,0,1,1,1,1,2,1,9,2,4,1
466,0,0,1,0,1,0,0,1,0,3,1,1,6,2,8,0,2
467,5,0,1,0,0,6,1,1,1,3,1,1,1,0,0,4,4
468,5,0,2,0,1,4,1,1,1,1,3,2,0,9,6,0,4
469,3,0,1,0,1,1,1,0,1,3,5,2,5,7,8,3,2
470,1,0,2,0,1,1,1,1,1,1,1,1,7,2,3,3,4
471,1,0,2,0,1,5,0,1,0,3,1,1,1,0,0,2,0
472,4,0,6,0,1,5,1,1,1,2,1,9,1,0,11,3,3
473,3,0,4,0,0,0,1,1,1,2,1,2,7,0,0,0,3
474,5,0,1,0,0,2,4,0,1,2,1,2,2,1,0,0,2
475,4,0,2,0,1,5,1,1,1,2,1,2,0,1,6,3,4
476,5,0,2,0,1,0,1,1,1,1,1,1,1,0,4,2,2
477,2,0,2,0,1,5,3,1,1,1,1,9,0,4,2,3,2
478,4,0,2,0,0,1,1,1,1,2,1,7,0,7,0,0,1
479,1,0,2,0,0,1,0,1,1,2,1,1,5,8,4,1,4
480,2,0,3,0,0,5,1,0,2,3,1,2,3,2,0,3,1
481,1,0,2,0,0,7,0,1,1,2,2,2,1,1,11,0,4
482,5,0,2,0,1,3,0,1,1,1,1,6,1,0,0,3,1
483,5,0,5,0,1,4,0,1,1,1,1,2,1,1,0,3,3
484,1,0,2,0,1,0,1,1,1,1,1,2,5,9,0,3,3
485,0,0,2,0,1,1,3,0,1,1,1,1,1,7,2,3,2
486,3,0,2,1,0,3,0,1,1,2,1,2,0,4,6,3,4
487,0,0,1,1,1,6,1,1,1,1,3,1,1,4,10,0,1
488,1,0,1,0,1,4,1,1,1,1,1,2,0,2,3,0,0
489,4,0,1,0,0,0,0,0,2,2,1,9,1,7,0,3,4
490,5,0,5,0,0,6,0,1,1,2,1,1,2,0,0,0,0
491,3,0,2,0,0,3,2,1,1,2,1,1,1,3,4,1,2
492,3,0,5,0,1,3,1,1,2,2,1,1,0,4,0,0,0
493,5,0,2,0,0,2,1,1,1,2,1,6,5,0,6,3,1
494,5,0,3,0,0,4,0,0,1,4,1,4,1,9,11,2,2
495,4,0,2,0,1,2,4,1,1,2,3,9,7,5,0,0,4
496,1,0,5,0,1,0,1,1,1,2,1,0,5,0,4,3,4
497,3,0,3,0,1,7,4,0,1,2,1,2,1,1,3,4,2
498,5,0,2,0,0,2,1,0,1,1,1,2,1,0,5,3,4
499,5,0,1,0,1,5,0,1,1,1,1,2,1,9,7,2,4
500,4,0,5,0,1,3,0,1,1,2,1,1,1,0,0,0,1
501,5,0,5,0,0,3,0,0,1,2,1,1,1,2,2,3,4
502,4,0,2,0,0,7,0,1,2,3,1,2,0,5,4,1,4
503,2,0,2,0,1,1,1,1,1,2,1,6,6,6,11,2,4
504,2,0,4,0,1,2,0,1,1,2,1,2,1,3,2,3,2
505,3,0,3,0,1,4,0,0,1,2,1,2,1,2,8,0,0
506,1,0,2,0,1,1,1,1,1,3,1,1,1,9,4,3,2
507,4,0,2,0,1,1,1,1,1,2,1,2,1,4,4,3,4
508,5,0,5,0,0,0,0,1,1,1,1,2,1,5,0,0,4
509,1,0,2,0,0,1,0,1,1,1,1,2,3,1,5,0,0
510,5,0,2,0,1,2,1,0,1,1,1,2,0,1,2,1,1
511,3,0,3,0,0,4,2,1,1,2,1,2,1,6,2,3,0
512,0,0,2,0,0,5,0,1,1,1,1,2,1,0,2,3,1
513,4,0,5,0,1,3,1,1,2,3,1,8,5,6,0,3,0
514,5,0,1,0,1,2,0,1,1,2,1,2,1,0,2,3,1
515,2,0,2,0,0,0,0,1,1,2,1,2,0,2,2,3,4
516,5,0,2,0,1,3,1,1,1,3,1,1,1,6,0,3,4
517,2,0,2,0,1,0,4,1,1,3,1,2,1,7,9,0,2
518,3,0,1,1,0,0,0,1,1,1,1,1,5,2,0,3,3
519,3,0,2,0,1,0,1,0,1,1,1,2,1,1,9,3,4
520,4,0,5,0,1,2,0,1,1,3,1,2,1,9,0,4,2
521,0,0,2,0,0,5,1,0,1,2,1,2,5,1,0,4,0
522,0,0,5,0,1,6,0,1,1,1,1,2,0,3,10,3,1
523,1,0,3,0,1,5,1,1,1,2,1,1,3,9,3,0,2
524,4,0,2,0,0,3,0,1,1,1,1,4,1,0,6,4,0
525,2,0,2,0,0,5,1,0,1,1,1,2,6,0,10,0,1
526,0,0,2,0,0,2,1,1,1,2,1,2,0,0,10,0,1
527,0,0,5,0,0,5,0,1,1,2,3,1,5,0,8,0,1
528,3,0,3,0,0,5,0,1,1,1,1,1,1,2,6,4,4
529,5,0,2,0,1,5,0,1,1,3,1,2,5,9,0,2,2
530,2,0,2,0,1,4,1,0,1,1,1,2,1,3,2,3,0
531,1,0,1,0,1,2,0,1,1,1,1,2,1,8,2,0,1
532,3,0,1,0,1,3,1,1,1,2,1,4,0,6,0,1,0
533,4,0,3,0,1,0,1,1,1,2,1,2,0,3,4,0,4
534,2,0,2,0,1,2,3,1,1,3,1,1,5,3,2,3,1
535,0,0,3,0,1,3,3,1,1,1,1,2,5,0,5,2,1
536,0,0,3,0,1,2,1,1,1,1,3,2,1,5,4,0,4
537,0,0,5,0,1,0,0,1,1,1,1,2,6,7,5,2,0
538,2,0,2,0,0,2,0,1,1,1,1,2,3,6,4,0,4
539,0,0,1,0,1,2,0,1,1,1,3,2,0,4,11,0,4
540,5,0,1,0,0,1,0,1,1,1,1,2,7,6,0,3,2
541,4,0,5,0,0,0,0,1,1,4,1,2,1,0,12,3,2
542,5,0,2,0,0,1,1,0,1,2,1,2,1,6,0,0,4
543,0,0,3,0,0,0,0,0,2,1,1,1,1,0,2,0,2
544,3,0,5,0,1,3,4,1,1,3,1,6,0,9,7,0,1
545,0,0,2,0,1,0,0,1,1,2,1,2,1,8,12,0,4
546,1,0,2,0,0,6,0,1,1,3,1,2,0,9,0,0,2
547,3,0,3,0,0,5,1,1,1,1,1,6,5,6,10,0,3
548,0,0,2,0,0,3,0,1,1,1,1,9,8,0,0,3,2
549,5,0,2,0,1,0,0,1,1,2,1,7,1,1,0,3,2
550,0,0,2,0,0,3,0,1,2,1,1,1,0,6,3,0,2
551,0,0,2,0,1,0,1,0,1,1,1,2,1,0,0,0,0
552,4,0,2,0,0,5,0,1,1,1,1,2,0,0,4,0,4
553,0,0,2,0,1,7,0,1,1,2,1,1,9,0,0,0,2
554,2,0,1,0,1,2,1,0,1,1,3,2,1,3,8,0,1
555,4,0,2,0,0,4,1,1,1,3,1,2,0,5,0,2,3
556,3,0,2,0,1,6,1,1,1,1,4,2,1,8,5,2,4
557,3,0,1,0,0,3,1,1,1,4,1,1,1,6,8,0,3
558,0,0,1,0,0,6,0,0,1,2,1,2,1,4,9,0,1
559,5,0,2,0,0,1,4,0,1,2,1,2,5,9,0,0,2
560,2,0,2,0,0,0,3,1,1,1,1,2,3,9,0,1,4
561,5,0,2,0,1,2,0,0,1,1,1,2,5,0,6,0,0
562,5,0,2,0,0,3,0,1,1,1,1,8,0,1,2,0,4
563,1,0,2,1,1,2,1,1,1,2,1,1,5,9,3,0,2
564,5,0,0,0,1,4,1,0,1,2,1,1,0,0,9,0,0
565,0,0,2,0,1,4,1,0,1,2,1,7,5,9,0,3,0
566,0,0,2,0,0,5,0,1,1,2,3,2,5,0,11,0,4
567,1,0,2,0,0,3,0,1,2,1,1,2,5,8,2,0,2
568,2,0,2,0,0,3,0,1,2,2,1,2,1,0,4,0,4
569,2,0,2,0,0,7,1,1,1,3,3,9,0,0,0,3,2
570,2,0,1,0,1,3,0,1,1,4,2,2,1,8,2,0,4
571,2,0,1,0,1,5,4,1,1,3,1,1,2,6,4,3,0
572,5,0,2,0,1,2,1,0,1,1,3,2,1,6,11,3,4
573,5,0,1,1,0,0,0,0,1,2,1,9,5,3,12,3,2
574,3,0,2,0,0,0,0,1,1,3,1,2,1,1,6,3,4
575,3,0,2,0,1,2,0,1,1,4,1,4,1,8,0,0,2
576,0,0,2,0,1,5,0,1,1,1,0,2,0,9,6,3,4
577,3,0,2,0,1,7,0,1,1,2,1,2,1,4,8,0,4
578,5,0,2,0,0,0,0,1,1,2,1,2,1,0,0,3,2
579,5,0,2,0,0,6,1,1,1,1,1,4,4,5,11,2,4
580,1,0,3,0,0,7,1,1,1,4,1,7,0,0,2,0,4
581,2,0,1,0,1,6,0,0,1,1,1,9,7,3,6,0,4
582,5,0,2,0,0,2,2,1,1,2,1,2,2,2,9,0,4
583,2,0,3,0,1,2,0,1,1,1,1,1,1,0,10,0,2
584,0,0,2,0,0,5,1,1,1,2,1,2,1,3,4,0,0
585,2,0,5,0,0,5,0,1,2,3,1,2,1,8,2,3,3
586,1,0,3,0,0,3,3,1,1,2,1,1,2,0,4,1,1
587,4,0,2,0,1,2,0,1,2,1,1,2,1,3,2,3,4
588,2,0,3,0,0,5,0,1,1,1,1,2,5,1,0,0,1
589,5,0,2,0,0,0,0,1,2,2,1,2,1,2,8,0,4
590,5,0,2,0,1,0,0,1,2,1,1,1,0,2,11,3,0
591,4,0,1,0,0,7,4,1,1,1,1,1,0,0,5,2,2
592,5,0,5,0,1,1,0,0,1,1,1,1,0,3,0,0,3
593,5,0,2,0,0,1,0,1,1,4,1,1,1,9,2,0,0
594,2,0,3,0,1,5,0,1,1,4,1,2,2,4,0,3,0
595,4,0,4,0,0,0,3,1,2,3,1,1,8,9,0,2,1
596,1,0,2,0,1,7,0,1,1,1,1,2,0,1,10,3,4
597,2,0,2,0,0,0,0,1,1,3,1,2,1,2,10,3,2
598,2,0,2,0,0,4,0,1,1,1,1,9,1,3,8,0,0
599,3,0,1,0,1,6,1,1,2,5,1,2,1,7,4,0,2
600,3,0,2,0,0,4,0,0,1,3,1,2,1,9,11,0,3
601,2,0,1,2,0,2,0,1,1,3,1,2,9,5,2,2,0
602,2,0,5,0,0,1,0,1,2,2,1,1,5,8,9,0,4
603,0,0,2,0,1,6,3,0,1,1,3,2,1,2,4,3,1
604,4,0,2,0,1,2,1,0,2,1,1,2,0,5,4,0,4
605,2,0,2,0,0,7,3,1,1,2,1,2,0,1,0,3,2
606,4,0,2,0,0,2,1,0,1,2,1,2,1,2,0,3,2
607,0,0,2,0,0,0,4,0,1,1,1,2,1,3,9,4,4
608,2,0,2,0,1,0,0,1,1,3,1,2,1,7,8,0,2
609,5,0,1,0,1,2,0,1,1,1,3,2,1,4,0,0,4
610,2,0,3,0,1,5,0,1,1,2,1,1,2,2,4,0,4
611,2,0,1,0,1,1,1,0,1,2,1,2,1,2,4,0,4
612,2,0,2,0,1,2,4,1,1,1,1,2,1,5,12,3,2
613,0,0,2,0,1,4,0,1,1,2,1,2,1,9,3,0,2
614,0,0,5,0,0,1,2,1,1,1,1,2,8,0,2,3,4
615,4,0,3,0,0,7,0,1,1,1,1,2,1,0,12,0,3
616,1,0,3,0,0,0,0,1,1,2,3,2,0,3,0,4,0
617,2,0,2,0,0,7,0,1,1,2,1,2,0,0,2,3,2
618,2,0,1,0,0,2,1,1,1,4,1,2,5,0,10,1,3
619,0,0,2,0,1,2,0,1,1,1,1,2,6,9,8,3,4
620,2,0,1,0,0,2,1,1,2,3,1,9,1,0,9,0,3
621,4,0,3,0,0,6,1,0,2,1,1,2,5,2,3,3,4
622,1,0,5,0,1,0,1,1,2,1,3,4,0,7,0,2,4
623,2,0,5,0,1,4,1,1,1,2,1,1,4,4,0,3,3
624,3,0,2,0,1,2,1,1,1,2,1,2,8,3,5,0,3
625,3,0,4,0,1,4,1,1,1,1,1,2,5,6,0,3,4
626,4,0,5,0,1,0,1,0,1,1,1,9,0,5,4,0,4
627,1,0,2,0,1,0,3,1,1,4,1,1,9,0,10,4,1
628,0,0,5,0,0,6,0,1,1,1,1,1,8,0,2,0,0
629,0,0,0,0,1,4,0,0,1,1,1,1,2,0,4,2,4
630,2,0,2,0,1,5,0,0,1,2,1,1,1,0,4,3,2
631,5,0,1,0,1,2,0,1,2,2,1,9,1,5,10,1,2
632,5,0,2,0,1,2,3,0,1,1,1,2,1,6,4,0,2
633,5,0,2,0,1,5,1,1,1,2,1,2,3,9,0,0,2
634,0,0,5,0,0,6,0,1,1,2,3,2,1,4,2,2,1
635,0,0,3,0,1,4,0,1,2,3,1,1,5,0,10,4,1
636,2,0,5,0,1,0,4,1,1,1,2,2,0,8,4,4,2
637,4,0,2,0,0,7,0,1,1,1,3,6,5,0,2,2,4
638,4,0,2,0,1,4,4,1,2,2,1,9,0,2,6,0,2
639,5,0,2,0,0,5,0,1,2,4,1,2,5,0,0,3,3
640,0,0,3,0,0,5,1,1,1,1,1,2,1,1,9,3,4
641,2,0,2,0,1,0,4,1,1,2,1,2,2,5,8,0,4
642,5,0,2,0,1,3,1,1,1,1,1,1,5,0,8,3,0
643,4,0,2,0,0,4,1,1,1,1,1,2,5,4,8,0,4
644,2,0,0,0,0,1,0,0,1,1,3,2,5,4,5,0,1
645,5,0,3,0,0,1,0,1,1,1,1,6,1,0,10,3,4
646,0,0,1,0,1,4,1,1,1,2,1,1,0,2,10,0,4
647,2,0,2,0,1,1,1,1,1,2,2,2,1,9,5,1,4
648,2,0,6,0,0,4,0,1,1,2,4,2,1,8,0,0,0
649,4,0,2,0,1,2,0,1,1,1,1,6,7,0,11,4,3
650,5,0,2,0,1,1,1,0,1,1,1,2,0,5,0,3,0
651,0,0,3,0,1,0,1,1,1,1,1,2,5,0,11,3,4
652,0,0,3,0,0,5,0,1,1,2,1,1,2,5,4,3,4
653,5,0,2,0,0,4,0,0,1,3,1,2,8,4,4,3,4
654,5,0,1,0,1,0,1,1,1,2,1,2,0,2,0,2,2
655,2,0,2,0,1,0,1,1,1,2,4,1,6,0,0,3,3
656,2,0,2,0,0,5,0,1,1,1,3,2,2,9,0,3,4
657,2,0,3,0,0,2,0,1,1,2,1,2,1,8,11,3,1
658,2,0,2,0,1,0,1,1,1,1,1,2,5,4,6,0,3
659,2,0,1,0,1,1,0,0,1,2,1,2,0,5,10,2,4
660,1,0,2,0,1,6,3,1,1,4,1,1,0,1,5,0,2
661,2,0,3,0,0,4,0,1,1,3,1,2,0,5,0,3,2
662,0,0,2,0,1,7,1,0,1,3,1,9,9,1,0,0,4
663,0,0,5,0,0,1,0,0,1,5,1,2,1,5,10,2,2
664,5,0,1,0,1,2,1,1,2,1,1,1,5,5,11,2,2
665,3,0,2,0,1,6,0,0,1,1,1,2,8,6,0,3,0
666,3,0,1,0,0,4,0,1,1,1,1,9,0,9,0,4,2
667,4,0,2,0,0,4,0,0,1,3,1,1,1,0,0,0,2
668,5,0,2,0,1,3,0,1,1,2,3,2,1,0,2,3,0
669,5,0,2,0,0,0,0,1,1,1,4,2,2,0,4,0,4
670,2,0,4,0,0,4,0,1,1,1,1,1,7,1,2,3,0
671,3,0,4,0,0,1,0,0,2,1,1,1,1,4,0,3,2
672,4,0,5,0,1,5,0,0,1,1,3,2,8,0,4,1,2
673,2,0,2,0,1,5,0,1,1,1,1,1,0,9,0,2,4
674,1,0,2,0,0,0,0,1,1,1,1,2,0,9,3,0,4
675,4,0,1,0,1,6,1,1,1,3,1,2,0,9,11,0,1
676,4,0,2,0,0,5,4,1,1,2,1,1,7,4,11,0,1
677,4,0,2,0,1,3,3,0,1,1,1,2,1,0,0,2,1
678,5,0,2,0,1,5,0,0,1,2,3,2,8,4,3,0,4
679,5,0,2,0,1,1,0,1,1,1,1,2,2,8,7,0,3
680,0,0,2,1,1,1,1,1,1,2,3,2,0,4,4,0,4
681,1,0,4,0,0,0,0,1,1,2,1,2,1,4,6,0,2
682,1,0,4,0,0,2,1,1,1,2,1,4,5,3,10,1,3
683,2,0,2,0,0,3,1,1,1,2,1,2,0,1,10,2,2
684,3,0,2,0,0,6,1,1,1,1,1,2,8,2,0,0,4
685,1,0,2,0,0,5,3,1,2,1,1,4,2,8,11,3,2
686,2,0,2,0,1,0,1,1,1,4,4,1,1,9,0,0,0
687,3,0,2,0,0,2,0,1,1,2,3,2,0,2,4,3,3
688,2,0,2,0,0,0,0,0,1,3,1,2,0,4,9,0,0
689,3,0,3,0,1,1,0,1,1,3,1,2,3,0,3,0,1
690,4,0,5,0,1,0,0,1,1,3,1,9,1,7,4,3,2
691,2,0,2,0,0,1,1,0,1,1,1,2,1,4,0,0,1
692,5,0,2,0,0,4,3,1,1,2,1,1,1,4,4,0,2
693,1,0,2,0,0,6,1,1,1,2,1,2,1,9,2,0,1
694,1,0,1,0,1,1,0,1,1,1,1,6,5,8,4,0,1
695,3,0,2,0,0,7,0,1,1,1,1,4,2,5,6,2,2
696,0,0,2,0,0,0,1,1,1,2,1,2,5,0,0,0,2
697,1,0,1,0,1,7,0,1,1,3,3,2,7,0,10,3,4
698,2,0,2,0,0,3,0,0,1,2,1,2,1,6,10,2,2
699,2,0,2,0,0,3,1,1,1,1,1,4,2,1,2,2,1
700,5,0,3,0,0,2,3,1,2,4,1,2,2,9,11,0,2
701,4,0,1,0,1,5,0,1,1,3,1,2,5,9,2,3,1
702,0,0,5,0,0,7,0,1,1,3,1,2,1,7,4,0,2
703,2,0,2,0,0,5,0,1,2,2,1,2,5,1,11,0,2
704,5,0,1,0,1,0,0,1,1,1,0,2,7,7,0,3,3
705,3,0,1,0,1,2,1,1,2,1,1,1,8,0,8,0,2
706,0,0,2,0,1,0,3,1,1,1,1,1,0,8,4,2,2
707,1,0,2,0,0,4,0,1,1,1,1,1,1,1,7,1,0
708,4,0,2,0,0,3,0,1,1,3,1,8,1,5,6,3,1
709,1,0,5,0,0,2,1,0,1,0,1,1,9,5,6,0,4
710,0,0,2,0,1,6,1,0,2,1,1,1,1,9,2,3,0
711,1,0,1,0,1,4,3,1,1,4,1,9,1,9,8,0,2
712,2,0,3,0,1,2,4,1,1,1,1,2,5,8,0,0,2
713,5,0,4,0,0,5,0,0,1,1,1,2,2,0,4,3,2
714,5,0,2,0,0,0,1,1,1,2,1,6,1,0,10,0,0
715,3,0,2,1,1,2,0,0,1,1,1,6,5,4,0,0,4
716,3,0,1,0,0,1,3,0,1,3,1,2,1,0,8,0,2
717,2,0,2,0,0,4,0,1,2,2,3,2,6,0,4,3,3
718,5,0,3,0,0,3,0,0,1,4,1,2,5,0,11,4,0
719,4,0,2,0,1,6,3,1,1,1,1,2,1,2,11,3,4
720,5,0,2,0,1,3,3,1,1,1,1,2,3,0,12,0,0
721,0,0,4,0,0,4,1,1,1,1,1,2,1,8,12,0,3
722,0,0,2,0,1,5,0,1,2,3,3,9,2,0,4,3,2
723,2,0,3,0,1,6,3,1,1,2,1,2,1,4,11,2,4
724,1,0,2,0,1,3,1,1,1,1,1,2,1,1,2,4,3
725,5,0,1,0,1,5,0,1,1,1,1,8,2,5,10,2,4
726,3,0,5,0,0,7,1,0,1,2,1,2,8,6,0,4,2
727,2,0,2,0,0,0,1,1,1,4,1,2,1,2,6,0,2
728,3,0,2,0,0,7,1,0,1,2,1,1,1,9,2,2,1
729,4,0,3,0,1,4,1,1,1,1,1,2,1,2,8,0,3
730,1,0,2,0,1,0,0,1,1,2,1,0,5,0,5,0,4
731,3,0,2,0,0,6,1,1,1,2,1,2,6,0,0,0,0
732,0,0,4,0,1,0,3,1,1,1,1,2,1,3,11,3,0
733,4,0,2,0,0,6,0,0,1,0,1,2,1,8,9,0,4
734,0,0,2,0,1,2,0,1,1,5,1,2,5,3,0,0,2
735,1,0,3,0,1,6,1,1,1,2,1,2,0,3,0,4,2
736,4,0,5,0,1,3,0,1,1,4,1,2,1,4,9,3,1
737,5,0,3,0,0,1,1,1,1,1,1,9,0,0,3,0,3
738,5,0,3,0,0,2,0,1,1,1,4,2,5,3,11,0,4
739,3,0,2,0,0,4,0,0,1,1,3,1,0,7,2,0,4
740,4,0,3,0,1,2,0,0,1,1,1,9,1,0,0,0,1
741,3,0,1,0,1,0,2,1,1,3,1,1,1,4,10,3,0
742,3,0,2,0,0,7,0,1,1,2,1,2,1,9,0,0,2
743,0,0,2,0,1,0,0,0,1,2,3,1,1,1,0,0,4
744,0,0,2,0,0,0,0,0,1,2,1,2,1,4,4,1,4
745,2,0,2,0,0,1,0,0,1,1,1,2,2,4,9,3,0
746,5,0,1,0,0,4,4,1,1,4,1,2,1,0,5,0,2
747,2,0,5,0,1,5,3,1,1,2,1,2,8,4,9,0,2
748,2,0,1,0,1,0,1,1,1,3,1,2,1,4,11,3,2
749,0,0,2,0,1,0,0,0,0,3,1,2,1,4,0,3,2
750,3,0,2,0,1,1,0,1,1,5,1,6,9,9,6,0,4
751,2,0,2,0,1,5,0,1,1,1,1,2,1,3,11,0,2
752,2,0,2,0,1,2,0,1,1,2,3,4,8,4,8,0,3
753,1,0,1,0,1,0,0,1,1,4,3,2,0,6,2,1,1
754,3,0,1,0,0,0,0,1,1,1,1,9,1,9,0,0,3
755,0,0,1,0,1,0,1,1,1,2,1,2,9,5,2,0,2
756,5,0,3,1,1,7,1,1,1,1,1,2,1,2,6,0,0
757,2,0,2,0,0,1,0,1,1,2,1,2,3,5,0,0,0
758,2,0,2,0,0,7,1,1,1,2,1,6,0,3,0,0,0
759,2,0,1,0,1,3,0,1,1,1,1,2,4,0,0,3,2
760,3,0,2,0,1,2,2,0,2,1,1,2,0,0,8,3,0
761,5,0,3,0,0,1,0,0,1,2,1,1,1,2,5,3,2
762,3,0,2,0,0,1,0,0,2,2,4,2,1,5,4,0,2
763,2,0,3,0,0,2,0,0,1,3,5,2,0,1,11,0,2
764,0,0,2,0,1,3,3,1,2,1,1,2,4,3,0,0,4
765,2,0,1,0,1,0,1,0,1,2,1,2,2,9,0,3,4
766,2,0,2,0,0,5,1,1,1,2,3,2,2,0,4,0,2
767,2,0,5,0,0,2,4,1,1,1,1,2,8,1,11,3,4
768,0,0,3,0,1,1,0,0,1,2,1,2,1,8,4,0,2
