,Region,Residence Type,Family Composition,Population Base,Sex,Age,Marital Status,Student,Country of Birth,Health,Ethnic Group,Religion,Economic Activity,Occupation,Industry,Hours worked per week,Approximated Social Grade
383,0,0,2,0,1,1,1,0,2,1,1,2,6,4,9,0,2
384,2,0,3,0,0,2,0,1,1,1,1,1,1,1,10,4,1
385,0,0,2,0,0,4,1,1,1,2,1,2,1,3,3,2,2
386,0,0,3,0,0,1,0,0,1,2,1,1,4,3,12,0,2
387,5,0,2,0,0,6,1,1,1,2,3,9,5,7,2,0,4
388,4,0,1,0,1,3,0,1,1,3,1,2,2,7,4,3,3
389,0,0,1,0,1,2,0,1,1,2,1,2,1,4,9,3,2
390,4,0,2,0,1,6,1,1,1,3,1,2,5,6,6,0,4
391,5,0,2,0,1,0,0,0,1,1,1,2,0,0,0,0,0
392,4,0,2,0,0,7,1,1,1,3,1,2,5,8,11,0,4
393,4,0,3,0,0,1,0,1,1,1,1,1,1,3,6,2,2
394,3,0,1,2,1,4,3,1,2,1,3,4,1,2,10,3,1
395,5,0,3,0,1,1,0,0,1,1,1,1,6,1,4,0,2
396,3,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0
397,0,0,1,0,1,7,4,1,1,1,1,2,5,8,8,0,4
398,3,0,5,0,0,3,1,1,1,1,1,1,1,1,6,2,2
399,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
400,3,0,1,0,1,3,3,1,2,1,3,7,2,6,11,4,3
401,5,0,2,0,0,2,0,1,1,3,1,2,8,8,6,0,4
402,3,0,5,0,0,6,4,1,1,1,1,2,1,5,11,1,4
403,2,0,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0
404,3,0,1,0,1,0,0,0,1,1,1,2,0,0,0,0,0
405,3,0,2,0,1,3,1,1,1,1,1,2,1,5,8,3,2
406,1,0,5,0,1,3,0,0,1,1,1,2,7,3,6,0,2
407,0,0,1,0,0,3,3,1,1,1,1,2,1,0,0,3,2
408,2,0,1,0,1,7,4,1,1,3,1,2,5,9,2,0,4
409,2,0,2,0,1,6,1,1,1,3,1,2,5,7,6,0,4
410,4,0,1,0,1,0,0,1,2,1,1,9,0,0,0,0,0
411,2,0,1,0,1,4,0,1,1,3,1,2,1,5,3,2,3
412,5,0,2,0,0,1,0,0,1,2,1,2,4,3,8,1,2
413,0,0,2,0,0,5,1,1,1,2,1,2,5,1,4,0,1
414,2,0,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0
415,2,0,1,0,1,1,0,1,1,2,1,2,1,4,9,3,2
416,2,0,1,0,0,4,2,1,1,1,1,2,1,2,11,3,2
417,4,0,5,0,1,2,0,1,2,1,2,9,1,4,11,3,2
418,5,0,5,1,1,1,0,0,0,1,0,6,4,3,8,1,2
419,1,0,1,0,0,1,0,1,1,2,1,2,5,9,2,0,4
420,4,0,5,0,0,5,0,1,1,4,1,2,5,8,2,0,4
421,5,0,2,0,1,0,0,0,1,1,1,1,0,0,0,0,0
422,1,0,2,0,0,4,1,1,1,5,1,2,8,5,3,0,3
423,4,0,1,0,0,5,3,0,1,2,1,2,5,9,5,0,4
424,5,0,2,0,1,4,1,1,1,2,1,2,2,6,10,2,3
425,3,0,2,0,0,4,0,1,1,1,1,1,1,0,0,3,2
426,4,0,1,0,1,1,0,1,1,2,1,2,1,6,11,2,4
427,1,0,3,0,1,1,0,1,1,2,1,2,1,7,4,3,2
428,1,0,2,0,1,6,1,1,1,2,1,2,5,6,8,0,4
429,2,0,2,0,0,5,1,1,1,2,1,2,1,7,4,3,4
430,2,0,2,0,0,2,0,1,1,2,1,2,1,9,2,3,4
431,5,0,2,0,1,2,1,1,1,3,1,2,8,9,4,0,4
432,1,0,1,0,0,5,4,1,1,1,1,2,1,0,0,3,4
433,3,0,2,0,1,3,1,1,1,1,1,2,1,3,6,4,2
434,0,0,2,0,0,4,0,1,1,1,1,1,1,5,2,3,3
435,5,0,2,0,1,4,1,1,1,2,1,1,2,3,2,3,1
436,0,0,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0
437,4,0,2,0,0,0,0,1,2,2,1,2,0,0,0,0,0
438,5,0,2,0,0,1,0,1,1,2,1,2,1,4,11,3,2
439,1,0,5,0,0,1,0,1,1,1,1,2,1,2,2,3,1
440,0,0,2,0,1,5,1,1,1,1,1,2,1,6,8,3,4
441,5,0,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0
442,1,0,2,0,0,5,1,1,1,2,1,2,1,3,12,3,2
443,1,0,2,0,1,1,0,1,1,1,1,1,1,3,12,3,2
444,2,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0
445,4,0,2,0,0,6,1,1,1,3,1,2,5,1,7,0,2
446,2,0,2,0,1,1,0,1,1,2,1,1,1,9,2,3,4
447,5,0,2,0,0,3,0,1,1,2,1,2,1,8,3,1,4
448,2,0,2,0,0,6,1,1,1,4,1,1,1,3,3,2,4
449,2,0,6,0,0,7,4,1,1,4,1,2,5,3,2,0,2
450,0,0,3,0,1,6,3,1,1,3,1,2,5,7,4,0,4
451,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0,0
452,0,0,2,0,0,6,1,1,1,3,1,2,5,6,12,0,3
453,1,0,5,0,0,1,0,0,1,1,3,1,6,0,0,0,2
454,0,0,2,0,1,1,0,0,1,1,1,1,4,4,9,0,2
455,0,0,2,0,1,5,1,1,2,1,1,1,1,2,10,3,2
456,0,0,2,0,0,4,1,1,1,2,1,9,1,2,11,3,4
457,2,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0
458,3,0,2,0,0,2,1,1,1,3,1,6,1,3,6,1,2
459,2,0,3,0,1,0,0,1,1,1,1,2,0,0,0,0,0
460,5,0,1,0,1,3,0,1,1,1,1,1,1,4,7,4,2
461,4,0,3,0,1,0,0,0,1,0,1,2,0,0,0,0,0
462,2,0,0,0,0,2,0,1,2,2,3,4,1,9,10,3,4
463,0,0,2,0,1,6,1,1,1,5,1,9,5,1,2,0,1
464,2,0,3,0,0,1,0,1,1,1,1,1,1,6,11,3,3
465,3,0,2,0,0,1,0,1,1,1,1,1,1,5,5,3,4
466,1,0,2,0,0,1,0,0,1,2,1,2,6,5,2,0,2
467,2,0,1,0,1,7,4,1,1,3,1,2,5,5,8,0,3
468,1,0,5,0,0,4,3,1,1,2,1,2,1,1,5,3,1
469,2,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0
470,5,0,2,0,0,5,2,1,1,4,1,2,8,9,6,0,4
471,4,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0
472,3,0,1,0,0,5,4,1,1,1,1,1,1,2,10,3,1
473,0,0,1,0,1,0,0,0,1,1,1,9,0,0,0,0,0
474,5,0,2,0,1,2,1,1,1,1,4,6,2,9,5,1,4
475,4,0,2,0,1,3,1,1,1,2,1,1,1,3,11,3,2
476,0,0,2,0,1,3,1,1,1,2,1,2,1,2,11,3,1
477,0,0,1,0,1,7,4,1,1,1,1,2,5,4,8,0,2
478,3,0,2,0,1,5,0,1,1,1,1,2,2,9,2,3,4
479,1,0,2,0,1,0,0,0,1,1,1,2,0,0,0,0,0
480,5,0,2,1,1,0,0,0,0,1,0,3,0,0,0,0,0
481,5,0,2,0,0,5,1,1,1,2,1,2,1,8,4,3,3
482,4,0,2,0,1,6,1,1,1,2,1,9,5,9,4,0,4
483,2,0,5,0,1,0,0,1,1,1,1,1,0,0,0,0,0
484,2,0,2,0,1,5,1,1,1,1,1,9,1,4,9,1,2
485,1,0,2,0,1,1,0,1,1,1,1,2,1,0,0,3,4
486,2,0,3,0,1,0,0,1,1,1,1,2,0,0,0,0,0
487,1,0,1,0,1,7,4,1,2,3,1,2,5,2,10,0,1
488,2,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
489,3,0,2,0,0,2,1,1,1,4,1,1,9,1,2,0,1
490,5,0,2,0,0,5,1,1,1,4,1,1,8,6,11,0,4
491,3,0,2,0,0,3,1,1,2,1,1,1,1,9,2,3,4
492,4,0,2,0,0,5,1,1,1,1,4,2,1,8,10,1,4
493,1,0,1,0,1,7,4,1,1,2,1,2,5,9,5,0,4
494,1,0,2,0,1,5,1,1,1,1,1,2,2,3,7,4,1
495,3,0,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0
496,2,0,5,0,1,0,0,0,1,1,1,2,0,0,0,0,0
497,5,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0
498,0,0,2,0,1,1,0,0,1,2,1,1,6,0,0,0,2
499,5,0,4,0,0,2,1,1,1,2,1,2,1,5,6,3,4
500,5,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0
501,0,0,4,0,1,5,3,1,1,3,1,2,5,9,2,0,3
502,5,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0
503,5,0,5,0,0,1,0,1,1,2,1,1,1,8,6,4,4
504,4,0,2,0,0,7,1,1,2,2,1,2,5,9,8,0,4
505,4,0,2,0,1,3,1,1,2,2,3,6,1,0,0,1,4
506,1,0,2,0,0,3,1,1,1,2,1,2,1,4,2,1,2
507,2,0,1,0,0,2,2,1,1,1,1,2,1,8,4,3,3
508,2,0,2,0,0,3,1,1,1,2,1,2,2,9,10,3,2
509,1,0,2,0,1,0,0,0,1,1,1,2,0,0,0,0,0
510,1,0,5,0,1,3,0,1,1,1,1,2,1,7,4,3,4
511,5,0,3,0,0,3,0,1,1,2,1,1,1,6,10,3,4
512,4,0,5,0,1,4,0,1,1,1,1,9,2,4,2,3,2
513,4,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
514,2,0,1,0,0,5,4,1,1,2,1,2,7,7,4,2,4
515,0,0,3,0,0,2,0,1,1,3,1,1,1,1,2,3,2
516,2,0,2,0,0,4,1,1,1,4,1,2,8,8,2,0,4
517,5,0,2,0,1,1,1,0,1,1,1,2,4,2,11,0,2
518,2,0,3,0,0,3,0,0,1,2,1,9,7,0,0,0,1
519,1,0,2,0,1,6,1,1,1,3,1,2,5,2,2,0,1
520,5,0,2,0,1,0,0,0,1,1,1,1,0,0,0,0,0
521,5,0,2,0,1,7,1,1,1,3,1,2,5,9,5,0,2
522,4,0,2,0,1,3,1,1,1,2,1,2,5,7,4,0,4
523,5,0,4,0,1,0,0,0,1,1,1,2,0,0,0,0,0
524,5,0,2,0,0,7,1,1,2,2,1,1,5,9,6,0,3
525,2,0,2,0,0,0,0,0,1,2,1,1,0,0,0,0,0
526,5,0,1,0,1,1,0,1,1,1,1,2,1,6,11,2,3
527,1,0,1,0,1,7,4,1,1,2,1,2,5,7,4,0,4
528,0,0,0,0,0,4,0,1,1,2,1,2,1,5,5,3,3
529,0,0,2,0,0,4,1,1,1,3,1,2,5,8,3,0,3
530,1,0,2,0,0,7,1,1,1,3,1,2,5,2,12,0,2
531,3,0,2,0,0,5,1,1,1,1,3,4,1,1,4,3,2
532,1,0,2,0,1,5,1,1,1,2,1,2,1,6,11,2,4
533,3,0,1,0,0,5,3,1,1,1,1,2,1,2,11,3,1
534,1,0,2,0,0,0,0,0,1,1,3,6,0,0,0,0,0
535,3,0,2,0,0,1,0,1,2,4,3,6,1,3,12,2,2
536,4,0,2,0,0,5,1,1,1,1,1,2,1,9,8,3,4
537,2,0,3,0,1,1,0,1,1,4,1,1,8,6,4,0,3
538,2,0,2,0,0,0,0,1,1,1,1,2,0,0,0,0,0
539,1,0,2,0,0,0,0,0,1,2,1,1,0,0,0,0,0
540,3,0,3,0,0,6,4,1,1,2,1,2,2,8,8,2,4
541,4,0,5,0,0,1,0,1,2,2,0,0,9,5,4,0,3
542,4,0,2,0,1,5,1,1,1,3,1,2,5,9,8,0,4
543,2,0,5,0,0,0,0,1,1,2,1,1,0,0,0,0,0
544,4,0,2,0,1,5,1,1,1,2,1,2,2,9,5,4,3
545,3,0,2,0,1,4,1,1,2,1,3,7,2,2,11,3,2
546,4,0,5,0,0,5,0,1,1,1,1,2,5,7,4,0,4
547,5,0,2,0,0,5,1,1,1,3,1,1,1,8,7,3,3
548,3,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0
549,1,0,2,0,1,1,1,0,1,5,1,2,6,4,7,0,2
550,1,0,3,0,0,2,0,1,1,3,1,3,2,5,3,2,3
551,3,0,2,0,0,0,0,0,1,2,1,1,0,0,0,0,0
552,5,0,2,0,1,6,1,1,1,3,1,2,5,3,11,0,2
553,2,0,2,0,1,2,1,1,1,3,1,1,7,4,7,0,2
554,1,0,1,0,1,4,3,1,1,2,1,2,1,6,11,3,3
555,5,0,1,0,1,1,0,1,2,2,1,9,1,7,4,3,4
556,2,0,2,0,0,0,0,1,1,1,1,2,0,0,0,0,0
557,1,0,5,0,0,0,0,0,1,1,1,2,0,0,0,0,0
558,0,0,4,0,0,0,0,0,1,1,1,2,0,0,0,0,0
559,1,0,2,0,0,4,1,1,1,2,1,2,3,5,2,0,3
560,3,0,5,0,1,0,0,0,1,1,1,1,0,0,0,0,0
561,0,0,2,0,1,4,1,1,2,1,1,9,1,7,4,2,2
562,1,0,5,0,1,0,0,0,1,1,1,2,0,0,0,0,0
563,4,0,2,0,0,3,2,1,2,2,3,6,1,8,6,3,4
564,3,0,3,0,1,2,3,1,1,2,2,6,1,3,10,3,2
565,1,0,3,0,0,1,0,1,1,2,1,1,1,2,10,3,1
566,2,0,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0
567,0,0,1,0,0,3,0,1,1,4,1,9,2,9,10,1,4
568,2,0,2,0,0,3,1,1,1,2,1,2,1,5,3,3,3
569,2,0,2,0,1,2,1,1,1,2,1,1,1,5,6,4,3
570,1,0,1,0,0,3,0,1,1,2,1,2,1,5,7,3,3
571,1,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0
572,5,0,2,0,1,6,1,1,1,2,1,2,5,9,8,0,4
573,5,0,1,0,0,2,0,1,1,3,1,2,1,8,2,3,2
574,0,0,3,0,1,1,0,0,1,1,1,2,4,1,5,0,2
575,5,0,2,0,0,6,1,1,1,2,1,2,5,9,10,0,3
576,4,0,2,0,0,4,1,1,1,2,1,2,1,3,8,3,2
577,4,0,2,0,1,3,1,1,1,2,1,2,1,3,1,3,2
578,2,0,3,0,1,0,0,0,1,2,1,2,0,0,0,0,0
579,2,0,4,0,0,1,0,1,1,1,1,1,1,8,2,3,3
580,1,0,2,0,1,7,1,1,1,3,1,2,5,6,11,0,4
581,1,0,1,0,1,2,0,1,1,2,1,1,1,8,2,3,4
582,2,0,3,0,0,5,3,1,1,2,1,2,1,2,10,3,1
583,1,0,1,0,1,0,0,1,1,1,1,2,0,0,0,0,0
584,2,0,5,0,0,3,3,1,1,1,1,1,1,5,11,3,3
585,0,0,2,0,0,4,0,1,1,1,2,2,1,5,3,3,3
586,2,0,2,0,1,4,1,1,1,3,1,1,1,0,0,1,0
587,3,0,5,0,0,2,0,1,1,1,1,1,2,5,4,4,2
588,2,0,1,0,1,1,0,0,1,2,1,1,4,3,9,2,2
589,5,0,2,0,0,2,1,1,1,1,1,1,1,9,4,3,4
590,1,0,2,0,1,4,1,1,1,1,1,2,1,3,7,0,2
591,2,0,1,0,0,0,0,0,1,2,1,2,0,0,0,0,0
592,3,0,2,0,1,0,0,0,2,1,3,6,0,0,0,0,0
593,5,0,4,0,1,0,0,0,1,1,1,2,0,0,0,0,0
594,2,0,2,0,1,1,1,1,1,1,1,9,7,0,0,0,2
595,4,0,2,0,1,5,1,1,1,1,1,2,1,2,11,2,2
596,2,0,5,0,0,7,4,1,1,3,1,2,5,2,10,0,3
597,2,0,2,0,0,3,1,1,1,2,2,1,1,3,8,3,2
598,5,0,2,0,1,7,1,1,1,2,1,2,5,0,0,0,2
599,0,0,2,0,1,6,1,1,2,3,1,2,5,7,7,0,4
600,2,0,3,0,0,0,0,0,1,2,1,2,0,0,0,0,0
601,1,0,2,0,0,2,1,1,1,2,1,2,7,0,0,0,4
602,2,0,1,0,1,1,0,1,1,1,1,2,3,8,2,0,4
603,4,0,2,0,1,4,1,1,1,2,1,2,1,0,0,3,2
604,3,0,2,0,0,5,1,1,1,2,1,2,8,5,2,0,4
605,3,0,1,0,1,3,0,1,1,2,1,1,1,2,10,3,2
606,4,0,2,0,1,5,0,1,1,2,1,1,1,9,10,3,4
607,0,0,2,0,1,3,1,1,1,1,1,2,1,4,9,2,2
608,5,0,5,0,1,3,3,1,2,4,1,1,2,6,11,1,3
609,2,0,2,0,1,5,1,1,1,2,1,2,8,9,7,0,4
610,5,0,2,0,1,4,0,1,1,3,1,1,1,6,10,3,2
611,2,0,1,0,0,5,3,1,1,3,1,1,1,8,2,3,4
612,5,0,1,0,0,1,0,0,1,1,1,2,4,0,0,1,2
613,5,0,1,0,0,6,0,1,2,4,4,2,5,8,6,0,3
614,0,0,1,0,0,3,0,1,1,3,1,2,8,5,2,0,3
615,3,0,2,0,1,3,1,1,1,2,1,2,1,9,3,3,4
616,4,0,3,0,0,2,0,1,1,2,1,2,3,5,2,0,3
617,2,0,2,0,1,7,1,1,1,3,1,1,5,6,10,0,4
618,0,0,3,0,0,3,3,1,2,1,1,2,7,9,6,0,4
619,0,0,4,0,0,6,3,1,1,2,1,2,5,5,4,0,3
620,1,0,2,0,0,3,0,1,1,2,3,6,1,1,5,3,1
621,3,0,1,0,1,6,4,0,1,1,3,6,6,2,11,0,2
622,5,0,2,0,1,3,1,1,1,3,1,1,1,6,12,3,2
623,3,0,2,0,0,4,1,1,1,1,1,1,1,9,3,2,4
624,0,0,2,0,0,7,1,1,1,4,1,2,5,8,6,0,4
625,4,0,1,0,1,7,4,1,1,1,1,2,5,9,8,0,4
626,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
627,3,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0
628,4,0,2,0,1,0,0,0,1,2,2,9,0,0,0,0,0
629,3,0,2,0,1,4,1,1,2,1,3,6,1,3,7,4,2
630,5,0,5,0,0,6,3,1,1,3,1,2,5,8,2,0,3
631,0,0,1,0,1,1,0,1,1,2,1,9,1,6,11,2,3
632,4,0,2,0,1,6,1,1,1,1,1,2,1,6,11,2,4
633,4,0,4,1,1,1,0,0,0,1,0,0,6,7,4,0,2
634,1,0,1,0,0,3,0,1,1,2,1,9,7,8,2,0,4
635,2,0,2,0,1,4,1,1,1,1,1,2,1,1,2,3,1
636,0,0,2,0,1,1,1,1,1,1,1,1,3,2,11,0,1
637,1,0,5,0,0,3,0,1,1,2,1,2,2,0,0,1,2
638,1,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0
639,4,0,5,0,1,1,0,0,1,2,1,2,4,4,4,1,2
640,0,0,1,0,0,3,1,1,1,2,1,1,1,5,12,3,3
641,5,0,2,0,1,0,0,0,1,1,2,1,0,0,0,0,0
642,3,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0,0
643,2,0,5,0,0,1,0,0,1,1,1,1,0,0,0,0,0
644,2,0,2,0,0,4,1,1,1,2,1,1,1,1,2,3,2
645,2,0,1,0,1,4,0,1,1,2,1,2,1,6,5,3,3
646,5,0,1,0,0,7,4,1,1,3,1,2,8,8,2,0,4
647,5,0,5,0,0,0,0,0,1,1,1,2,0,0,0,0,0
648,5,0,6,0,1,6,1,1,1,3,1,2,5,6,12,0,4
649,5,0,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0
650,5,0,1,0,0,1,0,1,1,5,1,2,8,8,2,0,4
651,3,0,5,0,1,1,0,0,1,1,1,1,6,4,11,0,2
652,5,0,2,0,0,5,1,1,1,2,1,2,1,2,11,3,1
653,4,0,5,0,0,1,0,1,1,2,1,2,7,9,8,0,4
654,0,0,1,0,1,7,4,1,1,2,1,2,5,9,11,0,4
655,2,0,2,0,0,4,1,1,1,2,1,2,1,5,2,3,3
656,5,0,2,0,0,6,1,1,1,2,1,2,5,9,1,0,4
657,5,0,2,0,1,2,1,1,1,2,1,9,1,2,10,3,1
658,2,0,2,0,0,3,1,1,1,2,1,2,1,5,12,3,3
659,5,0,2,0,0,7,1,1,1,2,1,2,5,5,3,0,4
660,5,0,2,0,0,1,0,0,1,2,1,1,4,1,6,0,2
661,5,0,2,0,0,1,0,0,1,1,1,2,6,3,7,0,2
662,5,0,1,0,1,2,0,1,1,2,1,1,1,6,10,3,2
663,1,0,1,0,0,6,4,1,1,2,1,3,5,1,4,0,1
664,1,0,2,0,0,2,0,1,1,1,1,1,2,8,2,3,3
665,2,0,1,0,0,1,0,1,1,1,1,1,1,2,11,1,1
666,2,0,1,0,1,7,4,1,1,1,1,2,5,7,4,0,4
667,3,0,1,0,1,4,3,1,1,1,1,2,7,0,0,0,4
668,0,0,2,0,0,5,1,1,1,4,1,1,8,8,6,0,4
669,2,0,5,0,1,4,0,1,1,2,2,1,7,6,5,0,3
670,1,0,2,0,0,3,1,1,1,2,1,1,1,5,11,3,3
671,3,0,1,0,0,1,4,0,1,1,1,2,4,1,4,1,2
672,4,0,2,0,0,1,0,1,1,4,1,1,8,9,8,0,4
673,5,0,1,0,0,6,4,1,2,1,1,2,1,5,12,2,3
674,3,0,2,0,0,4,1,1,1,1,1,2,3,9,2,0,4
675,4,0,2,0,1,5,1,1,1,2,1,2,1,2,11,2,1
676,5,0,2,0,0,5,1,1,1,3,2,2,5,3,4,0,2
677,3,0,2,0,1,6,1,1,1,2,1,2,5,9,10,0,2
678,0,0,2,0,1,5,1,1,1,2,1,2,5,0,0,0,0
679,4,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0
680,4,0,3,0,1,0,0,0,1,1,1,2,0,0,0,0,0
681,2,0,1,0,1,7,4,1,1,2,1,1,5,5,2,0,3
682,4,0,2,0,0,7,1,1,1,4,1,9,5,7,8,0,4
683,2,0,2,0,1,3,1,1,1,1,1,2,1,3,2,2,1
684,4,0,2,0,0,5,1,1,1,2,1,2,1,2,10,1,1
685,4,0,2,0,0,4,0,1,1,2,1,1,7,1,6,0,1
686,2,0,2,0,0,4,1,1,1,1,1,2,1,1,8,3,1
687,1,0,3,1,0,1,0,0,0,1,0,0,6,0,0,0,2
688,4,0,5,0,0,1,0,0,1,2,1,2,4,0,0,3,2
689,3,0,5,0,1,1,0,1,2,3,1,1,3,6,11,0,4
690,2,0,2,0,1,1,0,1,1,3,1,1,1,7,5,4,4
691,0,0,1,0,1,3,0,1,1,2,1,2,7,6,12,0,4
692,4,0,3,0,0,7,3,1,1,2,1,2,5,4,4,0,2
693,2,0,2,0,1,3,1,1,1,1,1,2,1,6,12,3,3
694,0,0,5,0,1,5,2,1,1,2,1,2,7,4,8,0,2
695,2,0,2,0,0,6,1,1,1,2,1,2,5,9,2,0,4
696,0,0,2,0,0,1,0,0,1,1,1,9,4,2,10,0,1
697,1,0,2,0,0,6,1,1,1,1,1,2,1,2,10,3,1
698,5,0,5,0,1,2,2,1,2,2,1,2,5,1,10,0,2
699,4,0,6,0,0,0,0,0,1,1,1,2,0,0,0,0,0
700,4,0,2,0,1,1,0,0,1,2,1,2,6,7,4,0,2
701,4,0,2,0,1,3,1,1,1,1,1,2,1,5,2,4,4
702,3,0,5,0,1,0,0,0,1,0,1,2,0,0,0,0,0
703,2,0,3,0,1,4,0,1,1,4,1,2,8,7,4,0,4
704,5,0,1,0,0,6,4,1,1,2,1,2,1,9,2,2,4
705,3,0,2,0,0,3,0,1,1,2,1,1,1,3,1,3,2
706,4,0,2,0,1,5,1,1,1,1,1,2,1,6,11,2,2
707,2,0,2,0,1,0,0,0,1,1,1,1,0,0,0,0,0
708,5,0,3,0,1,2,0,1,1,1,1,2,1,9,5,2,4
709,3,0,2,0,0,5,1,1,1,2,1,2,1,1,4,3,1
710,3,0,3,0,1,0,0,0,1,1,1,2,0,0,0,0,0
711,3,0,2,0,0,7,1,1,1,2,1,2,5,5,4,0,3
712,5,0,3,0,1,1,0,1,1,3,3,7,3,2,10,0,1
713,5,0,2,0,0,3,1,1,1,2,1,2,1,1,3,4,1
714,2,0,3,0,0,3,0,1,1,2,1,2,1,2,11,3,2
715,0,0,2,0,1,5,1,1,1,2,1,9,1,7,7,3,1
716,3,0,6,0,1,1,0,0,1,1,1,1,6,4,2,0,2
717,5,0,2,0,0,3,1,0,1,2,1,9,6,1,4,0,2
718,3,0,5,0,0,1,0,1,1,4,1,2,9,0,0,0,4
719,3,0,2,0,1,3,1,1,2,3,3,6,1,6,11,3,3
720,1,0,3,0,1,2,0,0,1,2,1,2,0,0,0,0,0
721,5,0,3,0,1,5,3,1,1,2,1,9,8,6,11,0,4
722,3,0,3,0,0,0,0,0,1,1,3,6,0,0,0,0,0
723,3,0,5,0,0,1,0,1,1,2,1,2,1,4,8,2,2
724,2,0,3,0,0,2,0,1,1,1,1,1,1,2,11,3,1
725,0,0,5,0,0,0,0,1,1,1,1,9,0,0,0,0,0
726,1,0,5,0,0,4,3,1,1,2,1,1,1,5,11,3,3
727,5,0,3,0,0,7,4,1,1,3,1,2,5,3,4,0,2
728,1,0,2,0,0,2,1,1,1,1,1,2,1,2,11,3,1
729,4,0,2,0,0,2,0,1,1,1,1,2,1,9,8,3,2
730,2,0,1,0,0,3,1,1,1,2,1,2,1,5,2,3,3
731,5,0,2,0,1,2,1,1,1,1,1,2,1,1,5,3,1
732,5,0,0,0,1,0,0,1,1,1,1,2,0,0,0,0,0
733,2,0,1,0,1,3,0,1,1,2,1,2,3,7,4,0,4
734,2,0,2,0,0,5,1,1,1,3,1,2,8,8,6,0,3
735,0,0,2,0,1,7,1,1,1,2,1,2,5,2,12,0,1
736,4,0,2,0,0,2,1,1,1,1,1,1,1,3,8,4,1
737,4,0,2,0,0,1,0,1,1,1,1,1,1,9,10,2,2
738,4,0,1,0,0,0,0,1,1,1,1,2,0,0,0,0,0
739,2,0,2,0,0,4,1,1,1,2,1,1,1,5,3,3,3
740,1,0,3,0,1,2,0,1,1,1,1,1,3,6,2,0,4
741,5,0,5,0,1,7,4,1,1,2,1,2,5,7,2,0,4
742,0,0,2,0,0,0,0,1,1,1,1,9,0,0,0,0,0
743,4,0,2,0,1,4,1,1,1,1,1,2,2,9,5,2,4
744,0,0,2,0,0,4,1,1,1,2,1,2,1,5,4,3,3
745,3,0,2,0,1,4,1,1,1,2,3,4,1,4,9,3,2
746,5,0,1,0,1,2,0,1,2,3,4,2,1,6,11,3,4
747,5,0,2,0,0,5,1,1,1,1,1,2,5,4,8,0,2
748,5,0,6,0,1,2,0,1,1,1,1,1,1,4,2,2,1
749,2,0,2,0,0,3,0,1,1,3,1,1,8,8,6,0,4
750,0,0,2,0,0,1,0,0,1,2,1,9,6,3,7,0,2
751,2,0,1,0,0,1,0,1,2,2,4,6,1,2,10,3,1
752,1,0,4,0,0,7,3,1,1,4,1,2,5,5,2,0,3
753,3,0,3,0,0,0,0,0,1,1,1,2,0,3,9,0,0
754,0,0,2,0,0,0,0,1,1,2,1,9,0,0,0,0,0
755,3,0,5,0,0,4,3,1,2,2,3,6,1,3,11,3,2
756,5,0,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0
757,2,0,3,0,1,2,0,1,1,1,1,1,1,2,7,3,1
758,0,0,2,0,0,2,1,1,1,2,1,1,1,2,10,1,1
759,5,0,2,0,1,2,0,1,1,1,1,1,1,2,10,3,1
760,5,0,3,0,1,5,0,1,1,2,1,9,2,2,11,1,1
761,0,0,2,0,1,3,1,1,1,2,1,2,1,9,5,2,4
762,1,0,2,0,1,3,1,1,1,1,1,2,7,9,11,0,4
763,0,0,2,0,0,6,1,1,1,3,1,2,5,7,4,0,4
764,0,0,1,0,1,5,3,1,1,4,1,2,5,5,2,0,3
765,4,0,5,0,1,1,0,0,1,1,1,2,0,0,0,0,0
766,0,0,2,0,1,5,1,1,1,3,1,2,5,7,6,0,4
767,5,0,2,0,1,4,1,1,1,1,1,2,1,0,0,4,2
768,4,0,2,0,0,4,1,1,1,1,1,2,1,0,0,1,2
